Title,Link,Published Date
S Jaishankar Hosts Reception For Foreign Ministers Attending Regional Meet,https://idrw.org/s-jaishankar-hosts-reception-for-foreign-ministers-attending-regional-meet/,"May 5, 2023"
"S Jaishankar, Chinese Counterpart Hold Talks, Focus On Solving Border Row",https://idrw.org/s-jaishankar-chinese-counterpart-hold-talks-focus-on-solving-border-row/,"May 5, 2023"
"Future Maritime Environment May Be More Challenging, Says Navy Chief",https://idrw.org/future-maritime-environment-may-be-more-challenging-says-navy-chief/,"May 5, 2023"
Sikh Restaurant Owner Threatened Over Anti-Khalistan Video In London: Report,https://idrw.org/sikh-restaurant-owner-threatened-over-anti-khalistan-video-in-london-report/,"May 5, 2023"
"J&K Panthers Party Founder’s Son Removed From Blacklist, Gets Emergency Visa",https://idrw.org/jk-panthers-party-founders-son-removed-from-blacklist-gets-emergency-visa/,"May 5, 2023"
Cop Injured In Terror Attack In Jammu And Kashmir’s Anantnag,https://idrw.org/cop-injured-in-terror-attack-in-jammu-and-kashmirs-anantnag/,"May 5, 2023"
Foreign Ministers Of SCO Nations To Finalise On 15 Decisions At Goa Meet,https://idrw.org/foreign-ministers-of-sco-nations-to-finalise-on-15-decisions-at-goa-meet/,"May 5, 2023"
"Army Says Situation Under Control In Manipur, More Troops Deployed",https://idrw.org/army-says-situation-under-control-in-manipur-more-troops-deployed/,"May 5, 2023"
Manipur violence: Indian Army sounds alert amid circulation of fake videos online,https://idrw.org/manipur-violence-indian-army-sounds-alert-amid-circulation-of-fake-videos-online/,"May 5, 2023"
DRDO developed ULPGM will be Cleared to enter production soon,https://idrw.org/drdo-developed-ulpgm-will-be-cleared-to-enter-production-soon/,"May 4, 2023"
Facebook says Pakistan backed Hackers targeted Indian military personnel,https://idrw.org/facebook-says-pakistan-backed-hackers-targeted-indian-military-personnel/,"May 4, 2023"
‘Buland Bharat’ Army showcases Artillery firepower training near Tawang,https://idrw.org/buland-bharat-army-showcases-artillery-firepower-training-near-tawang/,"May 4, 2023"
G7 meeting in Japan: India showcases digital infrastructure providing solutions at population scale,https://idrw.org/g7-meeting-in-japan-india-showcases-digital-infrastructure-providing-solutions-at-population-scale/,"May 4, 2023"
Pakistan’s decision to attend SCO meet in India reflects its ‘commitment’ to multilateralism: PM Sharif,https://idrw.org/pakistans-decision-to-attend-sco-meet-in-india-reflects-its-commitment-to-multilateralism-pm-sharif/,"May 4, 2023"
US Looks Past India’s Rights Record as China Worries Deepen,https://idrw.org/us-looks-past-indias-rights-record-as-china-worries-deepen/,"May 4, 2023"
Taking the high road: India infrastructure drive counters China,https://idrw.org/taking-the-high-road-india-infrastructure-drive-counters-china/,"May 4, 2023"
Pilots among three injured after army helicopter crash lands in J&K’s Kishtwar,https://idrw.org/pilots-among-three-injured-after-army-helicopter-crash-lands-in-jks-kishtwar/,"May 4, 2023"
15 decisions expected from SCO foreign ministers’ meeting in Goa tomorrow,https://idrw.org/15-decisions-expected-from-sco-foreign-ministers-meeting-in-goa-tomorrow/,"May 4, 2023"
Kolkata Port To Undertake Trial Run For Cargo Movement To Facility In Myanmar,https://idrw.org/kolkata-port-to-undertake-trial-run-for-cargo-movement-to-facility-in-myanmar/,"May 4, 2023"
Pakistan Foreign Minister Bilawal Bhutto’s message ahead of arrival in Goa for SCO meeting,https://idrw.org/pakistan-foreign-minister-bilawal-bhuttos-message-ahead-of-arrival-in-goa-for-sco-meeting/,"May 4, 2023"
India nudges for adopting English as working language of Shangai Corporation Organisation,https://idrw.org/india-nudges-for-adopting-english-as-working-language-of-shangai-corporation-organisation/,"May 4, 2023"
Make concerted efforts to ensure G20 meeting is a success: J-K LG to officials,https://idrw.org/make-concerted-efforts-to-ensure-g20-meeting-is-a-success-j-k-lg-to-officials/,"May 4, 2023"
Indian army steps in to quell violence in northeastern state of Manipur,https://idrw.org/indian-army-steps-in-to-quell-violence-in-northeastern-state-of-manipur/,"May 4, 2023"
Two terrorists killed in Baramulla encounter in J&K identified,https://idrw.org/two-terrorists-killed-in-baramulla-encounter-in-jk-identified/,"May 4, 2023"
BrahMos-NG to get lighter and weigh the same as SCALP EG,https://idrw.org/brahmos-ng-to-get-lighter-and-weigh-the-same-as-scalp-eg/,"May 4, 2023"
IAF wants HAL to stick to the 16 Tejas Mk1A pa delivery schedule,https://idrw.org/iaf-wants-hal-to-stick-to-the-16-tejas-mk1a-pa-delivery-schedule/,"May 4, 2023"
Indian Armed Forces briefed about the cost of BrahMos 2K Hypersonic,https://idrw.org/indian-armed-forces-worried-about-the-cost-of-brahmos-2k-hypersonic/,"May 4, 2023"
Light Weight Torpedo tested safe release & separation from SeaKing 42B,https://idrw.org/light-weight-torpedo-tested-safe-release-separation-from-seaking-42b/,"May 4, 2023"
"“I don’t think Pak Foreign Minister’s visit to India is going to be productive…,” defence expert Katoch",https://idrw.org/i-dont-think-pak-foreign-ministers-visit-to-india-is-going-to-be-productive-defence-expert-katoch/,"May 4, 2023"
Rajnath Singh and his Maldivian counterpart lay foundation stone for MNDF Ekatha harbour,https://idrw.org/rajnath-singh-and-his-maldivian-counterpart-lay-foundation-stone-for-mndf-ekatha-harbour/,"May 4, 2023"
"Jaishankar set to hold bilateral talks with Chinese, Russian counterparts on Thursday",https://idrw.org/jaishankar-set-to-hold-bilateral-talks-with-chinese-russian-counterparts-on-thursday/,"May 4, 2023"
Tri services Special Ops Division sets up headquarters in Bengaluru,https://idrw.org/tri-services-special-ops-division-sets-up-headquarters-in-bengaluru/,"May 4, 2023"
"Can UNSC deem to be inclusive by making 5 members more equal than others, India asks at UNSC",https://idrw.org/can-unsc-deem-to-be-inclusive-by-making-5-members-more-equal-than-others-india-asks-at-unsc/,"May 4, 2023"
China wants control over entire India-Pacific,https://idrw.org/china-wants-control-over-entire-india-pacific/,"May 4, 2023"
"Govt working on quality standards of drones, to ensure cybersecurity",https://idrw.org/govt-working-on-quality-standards-of-drones-to-ensure-cybersecurity/,"May 4, 2023"
Goa Is All Set To Host SCO Foreign Ministers Meeting From Today,https://idrw.org/goa-is-all-set-to-host-sco-foreign-ministers-meeting-from-today/,"May 4, 2023"
"Intel Agency RAW Exempted Organisation Under RTI, Says Delhi High Court",https://idrw.org/intel-agency-raw-exempted-organisation-under-rti-says-delhi-high-court/,"May 4, 2023"
Air Chief Pays Tribute To Soldiers Who Died During Peacekeeping Mission In Lanka,https://idrw.org/air-chief-pays-tribute-to-soldiers-who-died-during-peacekeeping-mission-in-lanka/,"May 4, 2023"
Body of Indian national who died in Pakistan last month handed over to BSF,https://idrw.org/body-of-indian-national-who-died-in-pakistan-last-month-handed-over-to-bsf/,"May 4, 2023"
IAF wants private Sector to maintain American Transporters and Helicopters,https://idrw.org/iaf-wants-private-sector-to-maintain-american-transporters-and-helicopters/,"May 3, 2023"
Israel Defense Forces delegation Visits Line of control in Kashmir,https://idrw.org/israel-defense-forces-delegation-visits-line-of-control-in-kashmir/,"May 3, 2023"
OPINION : How Ukraine’s depiction of the Hindu goddess Kali in a manner reminiscent of Marilyn Monroe has angered India.,https://idrw.org/opinion-how-ukraines-depiction-of-the-hindu-goddess-kali-in-a-manner-reminiscent-of-marilyn-monroe-has-angered-india/,"May 3, 2023"
Indigenous Design ‘Rakshak’ Developed by Indian Navy to Tackle Submarine Emergencies,https://idrw.org/indigenous-design-rakshak-developed-by-indian-navy-to-tackle-submarine-emergencies/,"May 3, 2023"
"India thinks big on military exports to Africa, Tejas jets, Akash missiles, combat helicopters",https://idrw.org/india-thinks-big-on-military-exports-to-africa-tejas-jets-akash-missiles-combat-helicopters/,"May 3, 2023"
Pakistan violates FATF redline by letting JeM seek funds for jihad,https://idrw.org/pakistan-violates-fatf-redline-by-letting-jem-seek-funds-for-jihad/,"May 3, 2023"
Russian oil exports to India reach milestone,https://idrw.org/russian-oil-exports-to-india-reach-milestone/,"May 3, 2023"
IAF Chief VR Chaudhari calls on Sri Lanka President Ranil Wickremesinghe,https://idrw.org/iaf-chief-vr-chaudhari-calls-on-sri-lanka-president-ranil-wickremesinghe/,"May 3, 2023"
Chinese FM Qin Gang to visit India to attend meeting of SCO foreign ministers,https://idrw.org/chinese-fm-qin-gang-to-visit-india-to-attend-meeting-of-sco-foreign-ministers/,"May 3, 2023"
"India, China propose ‘multiple pathways’ on cutting use of fossil fuels: Report",https://idrw.org/india-china-propose-multiple-pathways-on-cutting-use-of-fossil-fuels-report/,"May 3, 2023"
G20: Responsibilities of the people of PoK,https://idrw.org/g20-responsibilities-of-the-people-of-pok/,"May 3, 2023"
Government approves Rs 687 cr for upgradation of power distribution infrastructure in Ladakh,https://idrw.org/government-approves-rs-687-cr-for-upgradation-of-power-distribution-infrastructure-in-ladakh/,"May 3, 2023"
"2 Terrorists Killed, Infiltration Attempted Foiled Along LoC In Kashmir",https://idrw.org/2-terrorists-killed-infiltration-attempted-foiled-along-loc-in-kashmir/,"May 3, 2023"
Beant Singh assassination case: SC declines to commute death penalty of Khalistani Terrorists,https://idrw.org/beant-singh-assassination-case-sc-declines-to-commute-death-penalty-of-khalistani-terrorists/,"May 3, 2023"
Rajnath Singh visits Maldives; holds talks on defence cooperation with Maldivian counterpart,https://idrw.org/rajnath-singh-visits-maldives-holds-talks-on-defence-cooperation-with-maldivian-counterpart/,"May 3, 2023"
Indian Navy’s S5 program and P76 get priority over SSN Program,https://idrw.org/indian-navys-s5-program-and-p76-get-priority-over-ssn-program/,"May 3, 2023"
Navy considering Archer-NG for Maritime operations,https://idrw.org/navy-considering-archer-ng-for-maritime-operations/,"May 3, 2023"
India issues NOTAM over Andaman & Nicobar Islands,https://idrw.org/india-issues-notam-over-andaman-nicobar-islands/,"May 3, 2023"
AIRBUS Commences Training IAF Pilots in Spain,https://idrw.org/airbus-commences-training-iaf-pilots-in-spain/,"May 3, 2023"
"India, France Carry Out Joint ‘Exercise Orion’ Drills With Rafale Jets",https://idrw.org/india-france-carry-out-joint-exercise-orion-drills-with-rafale-jets/,"May 3, 2023"
"In Tehran, NSA Doval Meets Iranian President Raisi, Foreign Minister Amirabdollahian",https://idrw.org/in-tehran-nsa-doval-meets-iranian-president-raisi-foreign-minister-amirabdollahian/,"May 3, 2023"
"“Biased, Motivated”: India On US Government’s Religious Freedom Report",https://idrw.org/biased-motivated-india-on-us-governments-religious-freedom-report/,"May 3, 2023"
"Marine, NSG commandos to be deployed to secure G20 meet in Kashmir",https://idrw.org/marine-nsg-commandos-to-be-deployed-to-secure-g20-meet-in-kashmir/,"May 3, 2023"
Bangladesh President Seeks India’s Assistance Over Rohingya Crisis,https://idrw.org/bangladesh-president-seeks-indias-assistance-over-rohingya-crisis/,"May 3, 2023"
4 Pilots Injured After Drone Explosion In Chhattisgarh,https://idrw.org/4-pilots-injured-after-drone-explosion-in-chhattisgarh/,"May 3, 2023"
Government to bring new LAW to Fastrack development near LAC and LOC,https://idrw.org/government-to-bring-new-law-to-fastrack-development-near-lac-and-loc/,"May 3, 2023"
Chhattisgarh: Naxalite Carrying Rs 5 Lakh Reward Surrenders Before Police in Narayanpur,https://idrw.org/chhattisgarh-naxalite-carrying-rs-5-lakh-reward-surrenders-before-police-in-narayanpur/,"May 3, 2023"
Navy Chief attends inaugural ceremony of India-ASEAN naval exercise,https://idrw.org/navy-chief-attends-inaugural-ceremony-of-india-asean-naval-exercise/,"May 3, 2023"
"Canada puts ‘Goldy Brar’, mastermind in Moosewala killing, in ‘top 25 wanted criminals’ list",https://idrw.org/canada-puts-goldy-brar-mastermind-in-moosewala-killing-in-top-25-wanted-criminals-list/,"May 3, 2023"
Assam: Army man killed in explosion in firing range,https://idrw.org/assam-army-man-killed-in-explosion-in-firing-range/,"May 3, 2023"
IAF to carryout large-scale air exercise near LOC,https://idrw.org/iaf-to-carryout-large-scale-air-exercise-near-loc/,"May 2, 2023"
"leaked document show, Doval had assured Russia that India would not take action",https://idrw.org/leaked-document-show-doval-had-assured-russia-that-india-would-not-take-action/,"May 2, 2023"
"A head of G20 meet, J&K gets Smart security bunkers",https://idrw.org/a-head-of-g20-meet-jk-gets-smart-security-bunkers/,"May 2, 2023"
DRDO conducts Design Validation Trial of Vertical Shaft based Underground Ammunition Storage Structure,https://idrw.org/drdo-conducts-design-validation-trial-of-vertical-shaft-based-underground-ammunition-storage-structure/,"May 2, 2023"
First test launch of new low-cost star sensor developed from off-the-shelf components successfully conducted,https://idrw.org/first-test-launch-of-new-low-cost-star-sensor-developed-from-off-the-shelf-components-successfully-conducted/,"May 2, 2023"
Raksha Mantri hands over a Fast Patrol Vessel & a Landing Craft Assault ship to Maldives on Day 2 of his visit,https://idrw.org/raksha-mantri-hands-over-a-fast-patrol-vessel-a-landing-craft-assault-ship-to-maldives-on-day-2-of-his-visit/,"May 2, 2023"
US commission seeks sanctions on Indian agencies over ‘violation’ of religious freedom,https://idrw.org/us-commission-seeks-sanctions-on-indian-agencies-over-violation-of-religious-freedom/,"May 2, 2023"
Lithium reserves found in J-K to be auctioned by December: Mines secretary,https://idrw.org/lithium-reserves-found-in-j-k-to-be-auctioned-by-december-mines-secretary/,"May 2, 2023"
"“We regret…,” Ukraine apologises for Goddess Kali tweet",https://idrw.org/we-regret-ukraine-apologises-for-goddess-kali-tweet/,"May 2, 2023"
Training for ICG Officers by US Coast Guard begins,https://idrw.org/training-for-icg-officers-by-us-coast-guard-begins/,"May 2, 2023"
Participating military aircraft perform formation flight over Acropolis in ExINCIOCHOS,https://idrw.org/participating-military-aircraft-perform-formation-flight-over-acropolis-in-exinciochos/,"May 2, 2023"
Kashmir getting ready to showcase its beauty to G20 delegates,https://idrw.org/kashmir-getting-ready-to-showcase-its-beauty-to-g20-delegates/,"May 2, 2023"
"India, Russia explore use of RuPay and Mir cards",https://idrw.org/india-russia-explore-use-of-rupay-and-mir-cards/,"May 2, 2023"
2 Pak Intruders With Drugs Killed By Border Force Along Rajasthan Front,https://idrw.org/2-pak-intruders-with-drugs-killed-by-border-force-along-rajasthan-front/,"May 2, 2023"
Raids At Multiple Locations In Jammu And Kashmir In Terror Funding Case,https://idrw.org/raids-at-multiple-locations-in-jammu-and-kashmir-in-terror-funding-case/,"May 2, 2023"
Phase-II: Purpose build Dry Kaveri engine aims to conclude with Certification,https://idrw.org/phase-ii-purpose-build-dry-kaveri-engine-aims-to-conclude-with-certification/,"May 2, 2023"
